Fecha;F_Alim;T_Alim;T_Vap;P_Vap;T_Acond;t_ret;H_Pelt;T_Pelt;Fn;PDI;DGM;Prodt;Q_Vap;M_Vap;H_Add
10/06/2019;26.74;23.08;173.88;114.13;75.63;95;12.53;25.51;3.95;92.45;3715.75;92.22;1143.67;2.79;9.44
11/06/2019;29.05;22.38;172.4;112.8;76.4;95;12.76;28.36;6.04;92.1;3351.8;93.886;1277.22;3.1;9.64
11/06/2019;27.77;22.58;173.4;114.8;76.8;95;12.66;25.84;5.88;91.96;3461;92.877;1225.46;2.99;9.73
12/06/2019;30.19;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.68;89.983;1138.63;2.59;7.91
12/06/2019;28.98;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.78;89.576;1093;2.49;7.91
13/06/2019;27.2;22;174;113;77.43;93.57;12.1;27.64;2.64;91.79;3967.29;92.449;1227.1;2.98;9.88
13/06/2019;28.24;21.76;173.2;114;78;91;12.08;25.08;2.28;92.48;3978;88.394;1292.63;3.15;10.03
17/06/2019;27.73;22.86;172.43;111;76;95;12.41;28.93;4.4;91.65;3743.86;92.199;1199.32;2.9;9.46
17/06/2019;30.98;23.24;170.56;111.89;78.22;92.78;12.44;26.92;4.46;92.15;3646.78;87.701;1386.28;3.36;9.78
18/06/2019;30.6;18.9;170;110;78;95;12.8;25.2;2.7;91.5;4004;93.053;1471.89;3.55;10.38
18/06/2019;30.99;18.9;174;114;80;85;12.8;22.1;2.6;92.2;4003;96.276;1541.09;3.75;10.81
19/06/2019;30.06;20.39;174.44;111.78;77.89;95;12.44;26.41;4.5;91.82;3725.33;91.209;1406.77;3.41;10.18
19/06/2019;28.87;20.79;171.71;114.71;79.57;95;12.36;24.61;4.7;92.33;3646.86;91.512;1381.15;3.37;10.46
20/06/2019;31.5;22.9;174;115;76;95;12.3;28;6.4;92.42;3257;90.428;1361.35;3.33;9.55
24/06/2019;27.13;22.55;173;112.5;78;95;12.53;29.88;2.63;91.7;4001.5;93.998;1224.38;2.97;9.87
24/06/2019;26.88;22.55;172.75;113.75;80.5;95;12.48;25.85;2.63;92.15;4020;92.058;1267.79;3.09;10.3
25/06/2019;28.43;21;172;112.67;77;95;12.77;27.73;5.07;92.05;3377;92.806;1295.78;3.14;9.96
25/06/2019;27.8;21.07;172.67;112.33;79.67;85;12.73;24.6;6.13;91.99;3375;93.389;1325.89;3.21;10.37
26/06/2019;28.09;18.93;170;115;76;95;12.57;24.17;5.13;92.1;3337;94.695;1304.74;3.19;10.19
26/06/2019;33.71;18.93;170;115;78.67;95;12.53;22.53;5.9;92.57;3419;91.807;1639.04;4;10.62
27/06/2019;28.56;20.54;170.8;113.4;75.8;95;12.2;26.62;2.66;91.66;3986.2;94.579;1284.5;3.12;9.86
27/06/2019;28.67;20.58;172;113.4;79.6;91;12.1;23.6;2.4;92.24;3983.6;93.538;1377.18;3.35;10.46
28/06/2019;28.93;18.63;170;110;75.33;94;12.7;23.97;6.27;92.12;3255;89.98;1335.05;3.22;10
28/06/2019;26.49;18.63;170;110;78;92;12.7;22.13;5.8;91.92;3366;88.841;1280.01;3.08;10.43
29/06/2019;33.43;18.8;170;110;74;95;12.1;23.25;2.7;91.7;3927;89.047;1501.9;3.62;9.76
29/06/2019;30.19;18.75;170;110;78.5;92.5;12.15;21.5;5.3;92.54;3267;94.489;1468.14;3.54;10.49
1/07/2019;25.9;19.93;170;110;74.33;95;12.9;25.13;5.67;91.85;3373.33;86.874;1146.74;2.76;9.64
1/07/2019;31.29;19.9;170;110;79;95;12.95;23.5;4.5;92.15;3354;90.333;1505.08;3.63;10.38
2/07/2019;26.36;20.17;170;110;75.83;95;12.13;24.98;4.87;91.5;3565.5;87.125;1194.14;2.88;9.84
2/07/2019;26.59;19.93;170;110;76.67;95;12.67;24.93;4.87;91.5;3536.67;90.561;1227.93;2.96;10.01
3/07/2019;29.7;18.7;170;110;74.67;88.33;12.33;24.17;3.13;91.47;3992;89.313;1352.93;3.26;9.89
3/07/2019;28.11;18.7;170;110;80;95;12.37;22.03;2.63;92.27;4026;87.294;1402.45;3.38;10.73
4/07/2019;29.87;18.95;170;110;75;95;12.59;24.54;3.94;91.59;3726.55;90.456;1362.62;3.28;9.9
4/07/2019;30.4;18.73;170;110;80;95;12.68;22.17;4.19;92.16;3647.56;89.04;1515.96;3.65;10.72
5/07/2019;27;20.85;170;110;77;95;12.6;25.45;2.8;91.7;3979;88.026;1233.9;2.97;9.92
5/07/2019;23.13;18.8;170;110;80;95;12.7;22.1;2.5;92.2;4023;90.064;1152.11;2.78;10.71
6/07/2019;33.4;19;170;105;75;90;12.2;24.7;3;91.5;4007;86.799;1522.3;3.62;9.77
6/07/2019;33.39;19;170;110;77;95;12.3;22;2.6;91.8;4018;90.414;1576.19;3.8;10.21
8/07/2019;28.49;21.55;170;100;72.5;95;12.1;27.18;3.1;91.48;4013;86.883;1181.41;2.77;8.85
8/07/2019;25.03;21.1;170;106;78.6;95;12.2;24.4;2.78;92.04;4031.8;96.315;1171.37;2.79;10.03
9/07/2019;33.45;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2226.55;90.843;1261.86;2.87;7.91
9/07/2019;28.25;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.14;90.099;1065.47;2.43;7.91
10/07/2019;28.54;18.46;170;105;74;95;12.8;24.46;7.36;92.35;3264;89.209;1290.1;3.06;9.7
10/07/2019;28.62;18.46;170;105;74;95;12.86;22.22;6.92;92.26;3351;87.068;1293.72;3.07;9.7
11/07/2019;27.7;22.03;170;100.83;72;95;12.35;26.87;2.82;91.63;4022.33;86.635;1126.56;2.64;8.71
11/07/2019;29.02;21.75;170;105;79;95;12.5;25.13;2.7;92.15;4044;86.475;1352.19;3.21;9.96
12/07/2019;30.19;18.78;170;110;72.75;95;12.33;24.3;6.25;92.47;3461;87.955;1326.11;3.19;9.57
12/07/2019;30.38;18.78;170;110;77;95;12.28;22.2;5.95;92.47;3356.5;88.824;1439.54;3.47;10.24
15/07/2019;30.86;21.6;170;110;72.67;95;12.72;26.42;2.5;91.77;3938.33;96.743;1282.71;3.09;9.1
15/07/2019;30.09;20.8;170;110;78.25;95;12.8;23.75;2.15;92.25;3930;87.761;1406.95;3.39;10.12
16/07/2019;30.74;20.55;170;100;73.5;95;12.87;26.08;5.78;91.5;3549;90.226;1324.75;3.1;9.17
16/07/2019;28.77;21.05;170;100;77.33;95;12.85;23.82;5.18;92.1;3603.33;86.968;1317.83;3.09;9.69
17/07/2019;32.5;18.95;170;110;76;95;12.8;24.25;2.85;91.5;4007;88.495;1509.05;3.63;10.06
17/07/2019;32.66;18.95;170;110;78;95;12.85;22.1;2.7;92;4026;88.188;1569.64;3.78;10.38
18/07/2019;28.46;19.88;170;110;75.4;95;13.34;24.68;2.72;91.6;3966;89.319;1286.03;3.1;9.82
18/07/2019;25.32;19.75;170;110;78;95;13.5;22.55;2.3;92.1;3954;89.777;1200.4;2.89;10.25
22/07/2019;28.08;21.41;170;110;75.5;95;12.96;26.64;6.25;91.45;3487.88;89.636;1236.17;2.98;9.59
22/07/2019;27.13;20.59;170;110;79;95;12.8;24;4.66;92.1;3679.43;89.853;1289.74;3.11;10.27
23/07/2019;31.25;20.52;170;110;75.2;95;12.78;26.6;4.84;91.6;3460.2;87.937;1390.73;3.35;9.68
23/07/2019;28.97;20.9;170;110;77.83;95;12.48;23.67;4.45;91.87;3614.83;87.621;1342.32;3.23;10.04
24/07/2019;32.4;18.5;170;110;74.67;95;13.33;24.8;2.6;91.53;3951;88.605;1481.2;3.57;9.92
24/07/2019;28.8;18.5;170;110;78;95;13.37;21.63;2.13;91.87;3989;87.518;1394.68;3.36;10.45
25/07/2019;28.42;18.38;170;110;75;95;12.63;23.95;2.8;91.57;3991.5;86.773;1309.66;3.15;9.99
25/07/2019;27.49;18.38;170;110;76.25;95;12.58;21.58;2.48;92.07;4014;89.833;1294.77;3.12;10.19
26/07/2019;31.24;20.2;170;110;77;95;12;25.7;6.1;92.57;3285;86.044;1444.19;3.48;10.02
26/07/2019;26.64;20.2;170;110;80;95;12.75;23.65;6.35;91.94;3317;89.288;1296.58;3.12;10.49
27/07/2019;32.16;17.63;170;110;74.25;95;12.48;23.38;5.73;91.6;3685.5;87.304;1482.01;3.57;9.99
27/07/2019;31.96;17.6;170;110;78.67;95;12.7;21.2;5.2;92;3536.33;89.212;1588.55;3.83;10.69
30/07/2019;17.22;16.17;148.63;90.16;62.66;83.4;10.64;19.11;1.62;91.21;2244.31;90.654;651.57;1.48;7.94
30/07/2019;28.8;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.48;89.039;1086.21;2.47;7.91
31/07/2019;32.99;20.08;170;110;76.17;95;12.73;25.35;2.47;91.53;3937.5;90.952;1506.03;3.63;9.91
31/07/2019;29.85;19.1;170;110;79.6;95;12.8;22.22;2.34;91.64;3974.2;89.923;1469.82;3.54;10.6
2/08/2019;32.67;18.53;170;110;76.25;95;12.83;23.88;4.2;91.4;3396;93.565;1534.76;3.7;10.17
2/08/2019;26.59;18.53;170;110;77.25;95;13.05;22.13;4.5;91.8;3347;94.089;1270.78;3.06;10.32
3/08/2019;30.49;17.15;170;110;76;95;13;22.4;6.6;92.16;3415.5;91.146;1460.39;3.52;10.34
3/08/2019;26.07;17.15;170;110;78.5;95;12.7;20;6.1;91.88;3443;93.424;1301.73;3.14;10.74
5/08/2019;31.29;20.12;170.11;109.56;75;93.89;13.02;25.83;4.81;91.47;3382.89;94.086;1397.61;3.36;9.7
5/08/2019;28.2;19.59;170;109.38;79.5;87.5;13;22.79;5;91.8;3644.38;90.525;1375.03;3.31;10.49
6/08/2019;27.19;17.5;170;110;76;95;13.7;21.7;2.6;91.6;3932;92.533;1294.58;3.12;10.29
6/08/2019;30.34;17.5;170;110;78;95;13.7;20.3;2.2;91.6;3962;91.156;1493.95;3.6;10.6
7/08/2019;33.99;17.35;170;110;75.5;95;12.5;21.95;2.3;91.6;3959;93.981;1608.67;3.87;10.23
7/08/2019;33.49;17.45;170;110;78;95;12.55;20.05;2.1;91.8;3976;94.471;1650.42;3.98;10.61
8/08/2019;32.56;19.04;169.57;109.57;76.57;94.29;12.06;24.21;3.94;91.56;3817.57;92.048;1524.56;3.67;10.12
8/08/2019;30;18.7;170;110;79;92.5;11.78;21.73;4.63;91.8;3694;90.379;1472.33;3.55;10.57
12/08/2019;27.81;18.69;169.86;109.71;75.43;95;12.5;24.69;3.66;91.48;3243.43;91.661;1284.27;3.09;10
12/08/2019;27.17;18.48;169.57;109.57;78.43;93.57;12.44;21.51;3.51;91.64;3674.57;90.931;1325.7;3.19;10.51
13/08/2019;27.14;16.8;167.5;107;77.5;92.5;12.45;21.45;5.35;92.07;3012;90.314;1340.8;3.2;10.55
13/08/2019;24.45;16.6;168.5;108;77;92.5;12.6;20;4.65;91.8;3012;93.365;1201.93;2.88;10.53
14/08/2019;30.95;19.41;168.33;106.89;74;96.56;12.77;25.4;6.66;91.53;3603.67;91.352;1375.11;3.28;9.59
14/08/2019;28.41;19.18;167.4;108.3;78.5;90;12.84;22.19;4.4;92.6;3647.6;92.154;1371.63;3.29;10.37
15/08/2019;29.16;18.4;168;108;78;90;12.4;21.6;2.2;92.8;4018;90.135;1414.49;3.39;10.41
15/08/2019;33.52;18.4;168;108;74;95;12.3;23.7;2.6;91.5;4003;90.233;1516.85;3.63;9.78
16/08/2019;33.33;18.47;167.67;107.67;73.33;95;12.4;23.63;2.67;91.57;4003;93.194;1488.18;3.56;9.65
16/08/2019;33.71;18.4;167.67;107.67;77;90;12.43;21.6;1.9;92.8;4018;92.03;1607.76;3.85;10.24
19/08/2019;34.38;19.66;168.4;108.8;74.8;94;12.34;25.28;2.8;92.4;4018;91.301;1542.9;3.7;9.73
19/08/2019;33.79;19.48;167.75;109;79.25;91.25;12.55;22.93;2.1;93.2;3996.5;93.397;1643.75;3.95;10.46
21/08/2019;29.82;21.02;169.67;108.67;74;95;12.5;27.08;4.58;92.2;3329.5;90.41;1285.83;3.09;9.38
21/08/2019;28.8;21.02;168.83;109.17;78.83;95;12.56;24.2;4.6;92.6;3370.5;91.768;1355.07;3.26;10.16
22/08/2019;33.94;16.1;148.51;90;62.45;83.13;10.6;19.1;1.6;91.2;2226.75;92.394;1280.34;2.92;7.91
22/08/2019;28.99;16.1;148.51;90.01;62.44;83.13;10.6;19.1;1.6;91.2;2222.74;89.983;1093.38;2.49;7.91
23/08/2019;32.27;17.55;170;110;74.17;95;13.18;23.68;2.4;92.03;3964;90.8;1487.08;3.58;9.99
23/08/2019;32.61;17.6;170;110;79;95;13.18;21.18;2.17;92.37;3989;92.656;1629.61;3.93;10.74
26/08/2019;28.08;19.35;170;110;74.17;95;13.15;24.77;4.67;92.15;3095;94.254;1252.86;3.02;9.7
26/08/2019;28.67;19.27;170;110.33;77.83;97.5;13.07;22;5.63;91.93;3114;93.403;1366.45;3.29;10.31
27/08/2019;27.56;17.8;170;110;74;95;12.5;24.1;3;91.5;4010;89.784;1260.61;3.04;9.92
27/08/2019;26.11;18.05;171;110;77;95;12.5;21.15;2.6;92.8;4007;94.056;1252.73;3.02;10.36
28/08/2019;28.98;17.92;169.17;109.17;74;95;12.97;24.2;2.55;91.77;4033;92.968;1322.73;3.18;9.88
28/08/2019;27.49;17.95;169;109;77;95;12.92;21.08;2.23;93.2;4007;91.991;1321.17;3.17;10.35
29/08/2019;27.49;18.75;169.5;110;73.75;95;12.28;25.05;6.2;92.16;3288.5;93.302;1230.56;2.96;9.73
29/08/2019;33.81;18.75;170.25;110;78;95;12.3;21.95;5.58;92.64;3288;93.591;1630.42;3.93;10.41
30/08/2019;32.65;19.8;170;110;76;95;12.65;24.35;2.4;92.6;3951.5;92.771;1493.43;3.6;9.92
30/08/2019;26.23;19.8;170;110;73.67;95;12.77;24.73;2.6;92.53;3942.33;93.162;1150.03;2.77;9.55
2/09/2019;25.2;18.3;170;110;74;95;12.7;24.1;3.2;91.6;4022;92.394;1142.41;2.75;9.84
3/09/2019;31.71;20.48;170;110;74;93.33;12.53;25.77;4.26;92.15;3649.33;87.55;1381.27;3.33;9.5
3/09/2019;29.56;20.48;170;110;77.83;95;12.5;23.77;4.43;93.2;3470.67;90.867;1379.76;3.32;10.11
4/09/2019;33.22;18.33;170;110;74;90;12.27;24.27;3.33;91.5;4054;92.359;1505.17;3.63;9.84
4/09/2019;33.79;18.33;170;110;78;95;12.33;22.4;2.13;93.07;3998;90.453;1641;3.95;10.47
5/09/2019;30.6;19.3;169;110;74;95;12.7;25;3.6;92.18;3273;87.859;1362.3;3.28;9.68
5/09/2019;28.8;19.3;169;110;77;95;12.7;22.4;4.2;92.02;3043;92.398;1352.49;3.26;10.16
6/09/2019;32.43;18.84;169;110;74;95;12.52;24.68;3.02;91.55;3539.8;88.288;1455.92;3.51;9.76
6/09/2019;32.35;18.84;169;110;77;95;12.5;21.9;3.32;92.3;3434.2;91.963;1531.31;3.69;10.23
9/09/2019;33.28;18.38;170;105;72.5;95;12.53;23.65;3.2;92.4;3922;91.484;1465.91;3.48;9.47
9/09/2019;28.11;18.38;169.5;105;79.5;95;12.48;23.23;1.8;93.18;3958.5;87.902;1398.33;3.32;10.57
10/09/2019;31.26;17.38;170;105;73;95;12.83;23.25;5.3;92;3678.5;89.059;1415.09;3.36;9.71
10/09/2019;22.74;17.38;170;105;80;95;12.83;23.65;4.75;93;3669;90.944;1158.96;2.75;10.8
11/09/2019;29.31;20.88;170;110;74.83;95;13.07;26.02;3.98;91.97;3247.5;88.857;1286.98;3.1;9.56
11/09/2019;27;21.3;170;110;80;95;12.86;24.64;3.78;91.87;3108;89.32;1289.93;3.11;10.32
12/09/2019;32.4;18.4;170;110;71;95;12.9;22.4;2.6;92.2;3965;90.541;1387.06;3.34;9.35
13/09/2019;35.58;17.84;170;110;73.2;95;13.1;23.42;2.72;91.82;3954;90.745;1603.12;3.86;9.79
13/09/2019;18.9;17.84;170;110;81;95;13.1;22.1;2.32;92.2;3965;92.246;971.56;2.34;11.02
14/09/2019;15.13;16.15;148.57;90.11;62.51;83.45;12.7;19.1;1.62;91.2;2227.91;89.292;570.88;1.3;7.91
14/09/2019;15.13;16.15;148.57;90.1;62.5;83.42;12.8;19.1;1.62;91.2;2227.71;91.602;570.76;1.3;7.91
16/09/2019;25.44;19.9;170;110;73.83;91.67;12.55;26.55;3.7;91.53;3701;90.179;1116.64;2.69;9.56
16/09/2019;24.58;19.9;170;110;80.33;90;12.83;24.72;3.5;91.87;3753;91.025;1208.93;2.91;10.59
17/09/2019;26.18;19.97;170;110;75.17;95;12.77;25.73;4.55;92;3345.33;92.123;1176.18;2.83;9.76
17/09/2019;30.7;19.7;170;110;79;92;12.82;23.48;3.96;92.4;3489.6;90.984;1481.69;3.57;10.41
19/09/2019;27.77;16.1;148.51;90.01;62.44;83.14;10.6;19.1;1.6;91.2;2222.01;92.122;1047.36;2.39;7.91
19/09/2019;24.69;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.32;91.899;931.4;2.12;7.91
20/09/2019;29.07;18.86;170;110;75;95;12.48;24.62;4.2;91.8;3404;88.435;1328.26;3.2;9.91
20/09/2019;26.85;18.86;170;110;77.4;95;12.52;23.4;3.88;92.2;3430.6;91.754;1279.27;3.08;10.29
21/09/2019;29.7;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2223.18;90.792;1120.15;2.55;7.91
21/09/2019;25.53;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.56;88.867;963.09;2.19;7.91
22/09/2019;33.09;17.6;170;110;73;95;12.6;23.1;2.4;91.8;3986;87.408;1492.01;3.59;9.8
22/09/2019;33.42;17.55;170;110;80;95;12.65;20.7;2.1;92.1;3962;90.597;1698.65;4.09;10.91
23/09/2019;31.47;20.44;170;110;74.57;95;12.7;25.63;4.8;91.53;3548.86;91.868;1386.44;3.34;9.59
23/09/2019;28.45;20.42;170;110;78.33;95;12.65;23.65;4.8;91.78;3644;89.893;1340.91;3.23;10.2
24/09/2019;38.02;20.07;170;110;72.33;95;13.05;25.8;5.47;92.81;3024;89.79;1617.14;3.9;9.29
24/09/2019;25.6;20.07;170;110;74;95;12.8;23.53;5.72;91.82;3032;87.81;1123.66;2.71;9.56
25/09/2019;28.42;20.07;170;110;76.67;95;12.67;25.8;4.4;91.63;3903;91.847;1309.2;3.15;9.99
25/09/2019;28.8;19.75;170;110;79;95;12.65;23.65;4.9;91.9;3946;88.817;1388.82;3.35;10.41
27/09/2019;31.54;19.8;170;110;75;95;13.3;25.4;6.1;92.14;3294;88.028;1416.99;3.41;9.76
27/09/2019;21.26;20;170;110;77.5;95;13;24.2;5.35;91.61;3264.5;91.57;994.94;2.4;10.13
28/09/2019;31.68;19.3;170;110;76;95;12.75;24.95;3.8;91.6;3970;91.981;1461.95;3.52;10
28/09/2019;27.95;19.3;170;110;77.5;95;12.6;22.85;2.7;91.8;4004;90.435;1323.94;3.19;10.24
30/09/2019;31.75;20.7;173;113.5;75;95;12.85;26.1;6;92.25;3014;89.63;1403.16;3.41;9.71
30/09/2019;22.92;20.7;173.5;112.5;75.5;95;12.75;23.85;7.2;91.7;3010.5;90.623;1022.26;2.48;9.76
1/10/2019;32.95;19.58;173.63;112.13;75.25;95;12.78;25.21;3.2;91.68;3984.5;91.156;1492.94;3.62;9.89
1/10/2019;35.61;19.63;173;111.5;75.5;95;12.6;23.32;2.97;92.07;4002.5;93.512;1619.26;3.92;9.91
3/10/2019;30.86;16.1;148.51;90;62.44;83.13;10.6;19.1;1.6;91.2;2224.16;92.911;1163.9;2.65;7.91
3/10/2019;26.23;16.1;148.51;90.01;62.45;83.14;10.6;19.1;1.6;91.2;2221.71;90.941;989.49;2.25;7.91
4/10/2019;25.41;18.13;171.67;103.5;75.33;95;12.8;22.7;6.27;91.83;3177;92.414;1182.95;2.8;9.92
4/10/2019;28.77;18;174;108.33;78.67;95;12.67;21.17;6.33;92.26;3197;92.191;1420.62;3.41;10.58
5/10/2019;27.84;18.1;175;108;75;95;13.1;23.7;5.2;92.11;3212;93.633;1289.28;3.09;9.98
7/10/2019;34.5;19.37;174.33;109;73;95;12.73;25.07;4.93;91.7;3699.67;93.888;1505.89;3.62;9.49
7/10/2019;30.63;19.33;172.67;111.33;78.33;95;12.37;22.7;4.27;92.3;3805.67;93.076;1470.84;3.56;10.4
9/10/2019;25.65;20.7;170;103;75;95;12.9;26.4;3.6;91.6;4004;91.391;1133.58;2.68;9.45
10/10/2019;31.8;18.02;170.4;108.2;76.4;95;12.48;24.38;5.08;92;3582.6;94.189;1510.97;3.62;10.22
10/10/2019;27.69;18.36;171.4;111.2;78.6;95;12.53;21.6;6.44;92.04;3362.6;91.409;1357.6;3.28;10.59
11/10/2019;31.05;19.8;171.67;108.33;75.67;95;12.63;25.8;4.87;91.55;3814.33;93.702;1411.9;3.38;9.83
11/10/2019;30.08;20;172;109.8;78.4;95;12.82;23.9;4.16;91.95;3868.2;94.462;1429.74;3.44;10.27
14/10/2019;30.71;23;170;110;77;95;12.3;29.15;2.5;92.2;3941;90.769;1349.7;3.25;9.57
14/10/2019;31.13;23;170;110;79;95;12.15;26.1;2.3;92.7;3992;93.096;1418.84;3.42;9.89
15/10/2019;36.38;18.4;171.67;109.33;74;95;12.23;24.23;6.07;92.91;3451;91.713;1646.28;3.96;9.81
15/10/2019;27;18.4;170.67;111.67;78.67;95;12.27;21.7;6.57;92.08;3327;92.59;1324.43;3.21;10.61
16/10/2019;30.63;21.49;170.29;109.43;75;95;12.26;27.44;4.6;91.7;3693.29;91.506;1333.97;3.21;9.48
16/10/2019;28.49;21.44;170.88;110;78.75;95;12.1;24.66;3.7;92.2;3757.38;93.598;1328.89;3.2;10.1
17/10/2019;34.41;18.4;170;110;75.5;95;12.4;24.55;5.55;92.75;3011;91.894;1599.14;3.85;10.07
17/10/2019;32.5;18.8;172;109;79;95;12.5;22.2;5;92.43;3072;94.036;1592.37;3.82;10.53
18/10/2019;32.72;20.38;146;110.25;75.75;95;12.08;26.38;3.63;91.8;3754.75;90.54;1474.53;3.55;9.8
18/10/2019;23.23;20.38;171.75;110.5;79.5;95;12.1;23.73;3.6;92.33;3773;91.361;1117.76;2.7;10.4
21/10/2019;33.5;20.25;172.5;112.25;74.75;95;11.98;26.18;2.83;91.7;4013;91.783;1485.96;3.6;9.71
21/10/2019;26.74;20.25;172;113.75;79;95;12.08;23.88;2.68;92.05;4018;92.332;1278.6;3.11;10.43
22/10/2019;30.42;20.3;174.67;110.67;76;95;12.53;26.2;5.4;92.22;3075.67;92.2;1379.05;3.33;9.86
22/10/2019;23.82;20.3;172;111.33;80;95;12.67;23.5;5.27;91.75;3075.33;93.033;1157.39;2.8;10.51
23/10/2019;30.55;20.99;172.43;110;76.14;95;12.29;27.16;3.14;91.69;3982;93.378;1371.27;3.3;9.76
23/10/2019;29.25;20.82;171.6;109;80;95;12.14;24.42;2.98;92;4005.4;91.016;1408.85;3.38;10.37
24/10/2019;28.91;19.42;173.6;111.6;76.4;95;12.46;25.62;5.44;92.15;3121.4;92.626;1340.71;3.24;10.09
24/10/2019;30.86;19.22;171.67;110.5;80;95;12.48;22.4;5.6;92.27;3260.5;91.43;1526.59;3.68;10.66
25/10/2019;30.46;21.63;172.5;109.25;76.25;95;12.2;27.5;2.98;91.57;3975;91.734;1354.09;3.25;9.65
25/10/2019;28.8;21.53;172;109.5;80;95;12.08;24.98;2.63;92.13;4011;94.02;1370.54;3.3;10.27
28/10/2019;31.03;21.8;173.33;110;77;95;12.3;26.9;4.13;91.83;3958.67;91.336;1394.07;3.36;9.76
28/10/2019;19.2;22.4;170;110;76.5;95;12.1;28.45;4.7;91.7;3908;90.515;845.4;2.04;9.59
29/10/2019;31.14;22.35;172.5;110;77.25;95;12.7;28.45;3.83;92.25;3055;95.213;1391.41;3.35;9.72
29/10/2019;29.57;22.5;171;110;80;95;12.7;25.6;2.94;92.03;3397;96.728;1383.83;3.33;10.13
30/10/2019;31.67;20;170;110;76.33;95;12.7;25.63;3.77;92.1;3636.67;92.372;1451.95;3.5;9.94
30/10/2019;29.01;20.5;170;110;80;95;12.7;23.83;2.33;92.4;3777.33;96.382;1404.85;3.38;10.45
31/10/2019;31.68;19;170;110;75.33;95;12.47;24.6;2.87;92.07;3909;90.975;1452.41;3.5;9.94
31/10/2019;29.86;18.83;170;110;80;95;12.47;22.6;2.33;92.27;3962;95.43;1486.6;3.58;10.71
1/11/2019;30.05;19.34;171;110;76.6;95;12.16;24.54;6.18;92.62;3469.6;93.719;1400.43;3.37;10.09
1/11/2019;30.24;19.23;171.67;110;79.67;95;12.23;22.8;7.33;92.52;3594.67;92.122;1487.55;3.58;10.59
4/11/2019;31.38;22.43;170;110;76;95;12.6;27.48;2.5;92;3964;91.486;1368.17;3.3;9.5
4/11/2019;28.12;21.78;170;113;80;95;12.56;24.82;2.88;92.25;3791.4;92.162;1332.46;3.24;10.32
5/11/2019;33.14;16.85;170.5;109.75;77;95;12.78;27.6;6.7;92.67;3442;93.054;1622.38;3.91;10.54
5/11/2019;26.43;22;170;110;80;95;12.9;25.13;6;91.87;3485;93.978;1247.64;3.01;10.21
6/11/2019;34.2;19.3;170;110;77;95;12.2;24.8;2.9;91.5;4000;92.058;1606.08;3.87;10.16
6/11/2019;25.92;19.35;170;110;80;95;12.1;22.5;2.6;92.1;4025;94.012;1279.47;3.08;10.63
7/11/2019;32.97;19.6;170;110;76.33;95;12.7;25.37;5.08;91.57;3690.5;91.272;1522.29;3.67;10.01
7/11/2019;26.57;19.6;170;110;80;95;12.52;22.93;4.68;92.07;3695.5;94.741;1306.15;3.15;10.59
11/11/2019;31.49;22.62;170;110;79;95;12.23;28.25;4.62;91.77;3648.83;94.901;1444.98;3.48;9.95
11/11/2019;26.86;23.16;170;110;79.86;94.57;12.26;27.19;3.6;92;3736.86;93.882;1239.52;2.99;10
13/11/2019;31.75;22.41;170;110;77.86;95;12.31;27.57;3.71;91.56;3713.43;94.984;1432.88;3.45;9.8
13/11/2019;30.57;22.31;170;110;79.5;95;12.38;26.15;3.14;91.97;3801.75;94.66;1422.92;3.43;10.08
14/11/2019;27.94;20.25;170;110;77;95;12.95;25.6;5.7;92.27;3017;94.245;1290.5;3.11;10.01
14/11/2019;28.73;20.25;170;110;80;95;12.95;23.55;4.7;92.21;3166;91.896;1397.14;3.37;10.49
15/11/2019;33.71;22.27;170;110;80;90;13;28.43;2.87;91.53;3975;90.979;1583.89;3.82;10.17
15/11/2019;30.82;22.27;170;110;79;90;12.93;26.67;2.77;91.93;3964;94.179;1423.02;3.43;10.01
18/11/2019;31.42;20.8;167;110;76;95;13.3;25.8;4.35;92.11;3393;90.712;1411.6;3.4;9.76
18/11/2019;28.67;20.7;167;110;79.5;95;13.13;23.95;3.98;91.93;3046;95.451;1372.05;3.3;10.34
19/11/2019;32.15;19.93;170;110;78.67;95;13.1;25.8;2.6;91.8;3992;93.993;1537.02;3.7;10.33
19/11/2019;32.28;19.93;170;110;80;95;13.03;23.47;2.13;92;3901;96.552;1578.18;3.8;10.54
20/11/2019;31.63;22.68;171.75;110;78;95;12.3;27.8;3.93;91.6;3968;94.311;1424.12;3.43;9.78
20/11/2019;27.85;22.53;170;110;80;95;12.23;25.77;2.17;92;4091;96.213;1302.66;3.14;10.13
21/11/2019;28.17;22.5;171;110;76.8;95;12.78;28.08;5.96;92.04;3162.2;90.64;1244.95;3;9.62
21/11/2019;30.5;22.48;170;110;80;95;12.62;25.5;4.58;92.19;3400.83;94.881;1427.85;3.44;10.13
